OBJECTID,rAERU19_08,rAERU19_13,rAERU19_18,AERU19_08,AERU19_13,AERU19_18,aAERU19_08,aAERU19_13,aAERU19_18,ePU19_10,ePU19_13,ePU19_18,TRACTNAME,PlanningRegion,ARCModelingArea,GEOID,GlobalID,created_user,created_date,last_edited_user,last_edited_date,SHAPE_Length,SHAPE_Area
607,2.7607362,1.74346202,1.04493208,9,7,5,1.8,1.4,1,652,803,957,"Census Tract 306, Oconee County",Northeast Georgia,No,13219030600,{8DEAA6CD-AD82-46A4-B84A-869CBC1E0E29},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.606702197057248,0.00969895048013523
608,2.38832375,2.14592275,2.85865537,27,25,27,5.4,5,5.4,2261,2330,1889,"Census Tract 304, Oconee County",Northeast Georgia,No,13219030400,{8F306FB8-5D57-4499-8333-B1D63785A3E6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.418501508737007,0.00560062864654826
609,1.58102767,0.89514067,1.29496403,12,7,9,2.4,1.4,1.8,1518,1564,1390,"Census Tract 303, Oconee County",Northeast Georgia,No,13219030300,{A2EE209D-CD13-43BE-B8DF-003A1052ABEE},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.406621763530193,0.00594739197337174
610,4.57589286,5.89060309,3.18883906,41,42,32,8.2,8.4,6.4,1792,1426,2007,"Census Tract 302, Oconee County",Northeast Georgia,No,13219030200,{6CFDE560-95B7-475E-9D94-BEB56A6153BC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.276698132988005,0.00284994514951771
611,3.98406374,,,10,,,2,,,502,515,535,"Census Tract 305, Oconee County",Northeast Georgia,No,13219030500,{553F547F-F346-4FA2-8312-E9DFD4BCC24F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.622215097652999,0.0120424981449703
612,2.44530244,1.72824791,1.44997583,38,29,30,7.6,5.8,6,3108,3356,4138,"Census Tract 301, Oconee County",Northeast Georgia,No,13219030100,{C5666B09-D657-4884-A07F-21F358DF4C7F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.570567426045816,0.0108752869326458
613,5.39419087,1.82529335,1.56494523,13,7,5,2.6,1.4,1,482,767,639,"Census Tract 102, Charlton County",Southern Georgia,No,13049010200,{6B167821-7E01-4FEB-9809-4F7388F20B42},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.66692738996089,0.0739103886745107
614,6.42990654,12.191582,3.75106564,86,126,44,17.2,25.2,8.8,2675,2067,2346,"Census Tract 101, Charlton County",Southern Georgia,No,13049010100,{6FEA029C-4C05-43BC-8E99-FD280B21CAAC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.8154799328657,0.117036122858641
615,,,,,,,,,,0,0,0,"Census Tract 9900, Liberty County",Coastal Regional Commission,No,13179990000,{629655C3-EFE9-4BC8-B83F-7473DEBA030A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.635480560901102,0.0127502721254339
616,5.39861896,8.42105263,9.78077572,43,52,58,8.6,10.4,11.6,1593,1235,1186,"Census Tract 105.02, Liberty County",Coastal Regional Commission,No,13179010502,{B9C4F33F-989E-4398-B0D3-76295DED9E53},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.557701633779723,0.0105131545167948
617,7.12401055,11.43695015,5.20833333,27,39,20,5.4,7.8,4,758,682,768,"Census Tract 105.01, Liberty County",Coastal Regional Commission,No,13179010501,{87C81334-B299-4E66-8056-A83FD04C47C0},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.28387963907122,0.0291976305245949
618,4.78821363,8.0270793,5.32094595,65,83,63,13,16.6,12.6,2715,2068,2368,"Census Tract 102.08, Liberty County",Coastal Regional Commission,No,13179010208,{F9333439-01C0-48B0-9990-87639785BAD6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.238459741722482,0.00102751713531645
619,5.63770795,8.56327307,7.13596914,61,90,74,12.2,18,14.8,2164,2102,2074,"Census Tract 102.07, Liberty County",Coastal Regional Commission,No,13179010207,{60A006C3-2FDC-4551-AD1F-EA8445383D84},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.125892464495721,0.000740953757542355
620,8.24742268,8.41878036,12.24199288,52,78,86,10.4,15.6,17.2,1261,1853,1405,"Census Tract 102.06, Liberty County",Coastal Regional Commission,No,13179010206,{0AC6ACD0-9172-4667-B7B8-22ACC8985B13},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.387729504731302,0.00500603071504319
621,11.59695817,13.22674419,7.49137506,61,91,76,12.2,18.2,15.2,1052,1376,2029,"Census Tract 102.05, Liberty County",Coastal Regional Commission,No,13179010205,{96387A9B-13DB-4F94-AEB3-58D969A79D98},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.149820232210775,0.000579996565807499
622,6.98080279,4.65116279,,20,12,,4,2.4,,573,516,524,"Census Tract 101.02, Liberty County",Coastal Regional Commission,No,13179010102,{FC09B8F5-AA6D-41C5-9A1B-9E800DF6DEB3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.833549927855893,0.0254024645851811
623,4.04040404,,,12,,,2.4,,,594,552,365,"Census Tract 101.03, Liberty County",Coastal Regional Commission,No,13179010103,{EEE5B1C0-5C20-452C-AEEC-D915E43B094D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.148685332905836,0.000831674969884592
624,1.64533821,2.50381679,1.47874307,27,41,20,5.4,8.2,4,3282,3275,2705,"Census Tract 101.01, Liberty County",Coastal Regional Commission,No,13179010101,{365D7066-0157-42AA-B193-FC2F59822BD9},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.921535176110475,0.019495018069646
625,6.51731161,9.30713547,7.17948718,32,45,35,6.4,9,7,982,967,975,"Census Tract 102.04, Liberty County",Coastal Regional Commission,No,13179010204,{ED3C3B58-4D21-4726-851F-0CA004C23918},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.128918863316796,0.000787107390378399
626,7.3089701,8.40978593,9.60960961,44,55,48,8.8,11,9.6,1204,1308,999,"Census Tract 9706, Berrien County",Southern Georgia,No,13019970600,{81A87D08-1DAA-4475-82E6-D502FCD3B3BC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.59250437643376,0.012133150265203
627,7.77576854,12.84606866,18.83519207,43,58,76,8.6,11.6,15.2,1106,903,807,"Census Tract 9705, Berrien County",Southern Georgia,No,13019970500,{82DC843E-ED5A-4B92-8243-1E3A3D325F65},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.66397674024093,0.0135630692881897
628,13.51351351,21.34062927,20.90680101,55,78,83,11,15.6,16.6,814,731,794,"Census Tract 9704, Berrien County",Southern Georgia,No,13019970400,{1A951A43-2AA7-44E4-B415-91A9322F2AB7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.881912066234113,0.0254445297088406
629,8.8691796,8.53932584,5.2892562,20,38,16,4,7.6,3.2,451,890,605,"Census Tract 9703, Berrien County",Southern Georgia,No,13019970300,{7860349A-9709-4F43-830D-6FD5B5927EAD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.600757993589414,0.0143767452198988
630,1.71073095,6.67284523,3.84923817,11,36,24,2.2,7.2,4.8,1286,1079,1247,"Census Tract 9702, Berrien County",Southern Georgia,No,13019970200,{AF3DFB17-68A9-4AB5-B293-37396E5DA2DD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.795718086385551,0.0235026483238873
631,5.11627907,9.68660969,6.25,11,17,14,2.2,3.4,2.8,430,351,448,"Census Tract 9701, Berrien County",Southern Georgia,No,13019970100,{1C3A5F7A-3C69-452A-9D33-13D9DD0E00A7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.912434120470663,0.0233000177446544
632,7.59493671,5.80357143,1.87265918,21,13,5,4.2,2.6,1,553,448,534,"Census Tract 9601, Cook County",Southern Georgia,No,13075960100,{090E0ED5-10DE-48E7-BCC4-A39DF79D2C15},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.684434002189399,0.0131439602022205
633,11.70731707,10.58530511,3.49514563,84,85,27,16.8,17,5.4,1435,1606,1545,"Census Tract 9604, Cook County",Southern Georgia,No,13075960400,{165422EB-C94B-46B5-9B41-95036F53F0D7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.795858646710268,0.0193174407825973
634,11.53427639,9.96546621,4.73251029,106,101,46,21.2,20.2,9.2,1838,2027,1944,"Census Tract 9603, Cook County",Southern Georgia,No,13075960300,{A2845810-D5A8-4949-A39A-BAF191B49292},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.524835040937769,0.012562130366752
635,13.2879046,23.70689655,2.31660232,78,110,9,15.6,22,1.8,1174,928,777,"Census Tract 9602, Cook County",Southern Georgia,No,13075960200,{5E76E552-D8A7-47DB-9773-70F26749AD02},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.668828907610469,0.0121095118246403
636,9.36802974,9.125,11.93771626,63,73,69,12.6,14.6,13.8,1345,1600,1156,"Census Tract 102.02, Liberty County",Coastal Regional Commission,No,13179010202,{8F711CE4-CEAE-4D81-A9C1-DF03BD522539},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.112191629020381,0.000310742329614009
637,11.14058355,15.85365854,18.31683168,21,39,37,4.2,7.8,7.4,377,492,404,"Census Tract 106, Liberty County",Coastal Regional Commission,No,13179010600,{ACC81A28-A4B9-4369-9760-047A553B9F61},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,1.32995073063387,0.0274980330300951
638,4.56747405,9.24574209,11.36496778,66,95,97,13.2,19,19.4,2890,2055,1707,"Census Tract 103, Liberty County",Coastal Regional Commission,No,13179010300,{1FD6EFC2-BF9D-4286-A599-785F05D787AA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.166400799709547,0.000976259978754145
639,7.3664825,10.69518717,13.2278936,80,130,92,16,26,18.4,2172,2431,1391,"Census Tract 104, Liberty County",Coastal Regional Commission,No,13179010400,{69A0F003-6FA1-4898-BDAF-E19BAA1EE52C},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.699107068971277,0.0135120233782416
640,73.46938776,128.5714286,12,18,27,9,3.6,5.4,1.8,49,42,150,"Census Tract 110, Richmond County",Central Savannah River Area,No,13245011000,{04026179-52A5-42B2-83BA-BF6C80605058},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0928986617452579,0.00031496061020906
641,8.06353085,6.70886076,8.92143808,66,53,67,13.2,10.6,13.4,1637,1580,1502,"Census Tract 109.05, Richmond County",Central Savannah River Area,No,13245010905,{F6B539C6-CF2C-4C67-81A6-4D90E37E5CBD},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.758496006993836,0.0129425558057849
642,10.10928962,20.69705094,26.02444285,111,193,181,22.2,38.6,36.2,2196,1865,1391,"Census Tract 107.09, Richmond County",Central Savannah River Area,No,13245010709,{622C5879-5E15-49A9-8B16-C762F36BE684},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.113774788956988,0.000682687211689713
643,3.04093567,6.58135283,4.7311828,13,18,11,2.6,3.6,2.2,855,547,465,"Census Tract 9602, Pierce County",Southern Georgia,No,13229960200,{0AE47AB2-AFE9-40C5-BD49-D4A184AA01CC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.760786342857881,0.0204363484883608
644,10.59602649,7.62607626,5.5408971,40,31,21,8,6.2,4.2,755,813,758,"Census Tract 9601, Pierce County",Southern Georgia,No,13229960100,{DE838052-6C13-4534-B27A-89822EFC97DF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.948146695544735,0.0260597732239747
645,9.55631399,14.67611336,7.2672218,98,145,96,19.6,29,19.2,2051,1976,2642,"Census Tract 9604, Pierce County",Southern Georgia,No,13229960400,{AB3AAFFA-4E7B-41A0-A166-309AB75625E3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.818025148866216,0.017957605191119
646,10.90225564,12.53918495,8.96601591,87,120,62,17.4,24,12.4,1596,1914,1383,"Census Tract 9603, Pierce County",Southern Georgia,No,13229960300,{4F9971A3-EAA5-4115-AE0F-C06B93EF13FA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.754121138419254,0.0198141235433172
647,12.88981289,17.36465781,15.33923304,62,85,52,12.4,17,10.4,962,979,678,"Census Tract 101.06, Richmond County",Central Savannah River Area,No,13245010106,{513C63B8-68F1-4E71-93B8-F58F392E9AD1},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0974066733802103,0.000406999139325828
648,28.89165629,36.15084525,22.60273973,116,139,99,23.2,27.8,19.8,803,769,876,"Census Tract 107.07, Richmond County",Central Savannah River Area,No,13245010707,{022838F4-128F-49D8-8787-18DE278FE552},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.122153876745487,0.000423585801770069
649,10.87470449,19.11764706,15.63218391,69,104,68,13.8,20.8,13.6,1269,1088,870,"Census Tract 107.11, Richmond County",Central Savannah River Area,No,13245010711,{A0A2D399-3FD1-4BBB-BF66-A6DFD77AABAC},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.202376227314558,0.000990632277148527
650,6.22710623,6.06347703,9.8028169,51,64,87,10.2,12.8,17.4,1638,2111,1775,"Census Tract 109.06, Richmond County",Central Savannah River Area,No,13245010906,{BC38FB4D-4D73-4532-B120-198BC5628227},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.328781286335624,0.00491940628009815
651,8.21692687,9.30888576,7.4682599,50,66,50,10,13.2,10,1217,1418,1339,"Census Tract 109.03, Richmond County",Central Savannah River Area,No,13245010903,{41976571-3E1D-4299-8D0C-7D00CB613059},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.722133043444812,0.0101113275446202
652,12.67474371,18.64211738,12.27125942,68,81,57,13.6,16.2,11.4,1073,869,929,"Census Tract 109.04, Richmond County",Central Savannah River Area,No,13245010904,{459B9F69-F269-495F-9959-555D95700818},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.366210805560029,0.00475548402772664
653,15.11857708,24.58221024,26.07003891,153,228,201,30.6,45.6,40.2,2024,1855,1542,"Census Tract 107.10, Richmond County",Central Savannah River Area,No,13245010710,{44703082-0D55-48B8-9683-DD1D543B90F8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.128860805775859,0.000925320888417313
654,16.66666667,23.24431256,28.84130982,189,235,229,37.8,47,45.8,2268,2022,1588,"Census Tract 105.12, Richmond County",Central Savannah River Area,No,13245010512,{4A7038B9-0717-4526-BAFB-530F9EF2E3D3},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.10772587782041,0.000499049195557502
655,13.52350766,17.62183236,29.95805872,128,226,250,25.6,45.2,50,1893,2565,1669,"Census Tract 107.12, Richmond County",Central Savannah River Area,No,13245010712,{342F8DAB-B492-4887-BBEA-5846B37D2F3A},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.152982436230744,0.00116713594547903
656,15.43592187,23.6318408,25.74385511,162,190,199,32.4,38,39.8,2099,1608,1546,"Census Tract 107.08, Richmond County",Central Savannah River Area,No,13245010708,{9048C85F-DC53-4F2B-8F88-7E5C63899FDA},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.111559923778595,0.00078531112566936
657,30.03731343,26.64092664,40.3823178,161,138,169,32.2,27.6,33.8,1072,1036,837,"Census Tract 105.13, Richmond County",Central Savannah River Area,No,13245010513,{349C655C-1D9A-4438-AF27-FBFC9F02F75B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.103777708634004,0.000521545104106993
658,23.125,10.28037383,25,37,33,34,7.4,6.6,6.8,320,642,272,"Census Tract 101.07, Richmond County",Central Savannah River Area,No,13245010107,{6D2814C4-D973-4A20-8AF8-4A168A7F3D11},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.108805485169854,0.000316286635862548
659,20.86956522,31.21387283,35.83690987,120,162,167,24,32.4,33.4,1150,1038,932,"Census Tract 16.01, Richmond County",Central Savannah River Area,No,13245001601,{850D7296-8CAB-4972-BCE1-57FB4B955D94},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.109310303432343,0.000483392041753533
660,6.41821946,6.8617558,7.90166813,31,34,45,6.2,6.8,9,966,991,1139,"Census Tract 16.02, Richmond County",Central Savannah River Area,No,13245001602,{FA2C315B-8BC6-4E3D-B8E3-81F760879E48},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0950855875011319,0.000373055479383326
661,17.19532554,21.76870748,17.94071763,103,144,115,20.6,28.8,23,1198,1323,1282,"Census Tract 105.09, Richmond County",Central Savannah River Area,No,13245010509,{95C2FA1C-B67E-44A3-B4A4-90BB76980270},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0964672670651202,0.000398533108078685
662,2.33009709,1.90930788,2.15488216,30,28,32,6,5.6,6.4,2575,2933,2970,"Census Tract 108, Richmond County",Central Savannah River Area,No,13245010800,{D90C16BF-60E1-4414-80BD-248B31E45FAF},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.678875015252119,0.0174031026015933
663,25.21008403,28.46227316,22.94001318,135,149,174,27,29.8,34.8,1071,1047,1517,"Census Tract 105.08, Richmond County",Central Savannah River Area,No,13245010508,{E9CD7942-EF6F-458C-8194-2FB952ADE961},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0886966202323001,0.000336489364102366
664,21.22838402,33.33333333,28.29331603,178,206,218,35.6,41.2,43.6,1677,1236,1541,"Census Tract 105.07, Richmond County",Central Savannah River Area,No,13245010507,{C384390C-23F0-486C-957F-FA7690E45FE4},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.115102274014354,0.000657101271073937
665,20.61239731,21.43230528,27.98874824,138,205,199,27.6,41,39.8,1339,1913,1422,"Census Tract 105.10, Richmond County",Central Savannah River Area,No,13245010510,{727653F2-1375-48AE-8FED-AA8E6C91FF36},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.114650727277821,0.000524833025506411
666,18.9848385,20.37267081,26.50936849,144,164,191,28.8,32.8,38.2,1517,1610,1441,"Census Tract 105.06, Richmond County",Central Savannah River Area,No,13245010506,{5E1F56BA-D6DB-432F-A506-6085E6DDBC30},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.101791945054805,0.000446919735084087
667,7.70676692,4.95575221,9.54979536,41,28,35,8.2,5.6,7,1064,1130,733,"Census Tract 101.05, Richmond County",Central Savannah River Area,No,13245010105,{BFA2FE45-7A9E-4446-9CE2-8079CD5DEA85},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.122679582136186,0.000490792396459974
668,4.16068867,7.37564323,7.221665,29,43,36,5.8,8.6,7.2,1394,1166,997,"Census Tract 102.01, Richmond County",Central Savannah River Area,No,13245010201,{12432F23-68FC-42D2-8786-E254FDEB6B5B},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.130881460681646,0.000579640980044278
669,21.49362477,30.37974684,25.04577078,236,348,342,47.2,69.6,68.4,2196,2291,2731,"Census Tract 105.04, Richmond County",Central Savannah River Area,No,13245010504,{5B08A0BA-23D8-4D13-8A6C-19F2AACFA48D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.210881442575072,0.00128461793493509
670,10.81612586,11.6027532,5.71428571,55,59,19,11,11.8,3.8,1017,1017,665,"Census Tract 101.01, Richmond County",Central Savannah River Area,No,13245010101,{33F48596-CF73-4EF0-A7E1-8FB7748C413F},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.165878547744751,0.000695280194131882
671,8.35443038,18.47389558,19.64912281,33,69,56,6.6,13.8,11.2,790,747,570,"Census Tract 101.04, Richmond County",Central Savannah River Area,No,13245010104,{97FE3958-3F34-4927-B456-4DDEA92D9541},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.140585196089115,0.000779258283189653
672,7.89237668,27.50845547,9.10344828,44,122,66,8.8,24.4,13.2,1115,887,1450,"Census Tract 102.03, Richmond County",Central Savannah River Area,No,13245010203,{2B1D638D-7F07-4D1B-950E-BBB5FC1E11E6},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.106277636424159,0.000501752415408418
673,8.52090032,10.625,28.29268293,53,51,58,10.6,10.2,11.6,1244,960,410,"Census Tract 10, Richmond County",Central Savannah River Area,No,13245001000,{1D4F0EE8-2601-4383-8ED2-7B9BEB7BA76E},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0613096643530601,0.000192077852474904
674,73.7920937,62.32790989,74.59459459,252,249,69,50.4,49.8,13.8,683,799,185,"Census Tract 14, Richmond County",Central Savannah River Area,No,13245001400,{442B5018-AE16-470A-9164-252464B0D388},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.0454040004945302,0.000127594932945018
675,21.41230068,23.723229,26.68213457,94,144,115,18.8,28.8,23,878,1214,862,"Census Tract 105.11, Richmond County",Central Savannah River Area,No,13245010511,{AE5EAC09-BBE7-49B1-8BDC-5ADFFFE73B88},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.122939903884709,0.000726424499342724
676,30.63829787,51.39220366,26.07346094,252,323,252,50.4,64.6,50.4,1645,1257,1933,"Census Tract 103, Richmond County",Central Savannah River Area,No,13245010300,{6A9E286B-E3D2-402E-B7F7-08E3B19783D8},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.121831660039051,0.000528856547992205
677,54.74919957,66.51549509,50.19455253,513,440,387,102.6,88,77.4,1874,1323,1542,"Census Tract 106, Richmond County",Central Savannah River Area,No,13245010600,{2420CD91-3A4F-4CA1-A12D-5680CF635BC7},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.570614623823694,0.00729462311046994
678,3.51841671,6.21761658,4.06779661,32,54,36,6.4,10.8,7.2,1819,1737,1770,"Census Tract 9702.01, Dawson County",Georgia Mountains,Yes,13085970201,{2E7821C5-511E-4B42-8D00-3D12F02503E9},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.457985257558069,0.00613803209749662
679,5.06655217,4.6253469,5.93258427,59,50,66,11.8,10,13.2,2329,2162,2225,"Census Tract 9702.02, Dawson County",Georgia Mountains,Yes,13085970202,{E307E496-3A72-4D42-8887-C2EA51390F8D},ryanbarrett,2020/07/17 21:30:29,ryanbarrett,2020/07/17 21:30:29,0.986981879153005,0.0182275149425652
